idresult	predictiondate	predictionvalue	execution_idexecution	predictionvaluemax	predictionvaluemin	typeofvalue	YEAR (predictiondate)	MONTH (predictiondate)	DAY (predictiondate)	weekofyear(predictiondate)	weekday(predictiondate)	HOUR (predictiondate)
7945	2016-04-07 04:00:00	48.425	346	48.425	48.425	3	2016	4	7	14	3	4
7946	2016-04-07 05:00:00	61.758	346	61.758	61.758	3	2016	4	7	14	3	5
7947	2016-04-07 06:00:00	86.156	346	86.156	86.156	3	2016	4	7	14	3	6
7948	2016-04-07 07:00:00	89.182	346	89.182	89.182	3	2016	4	7	14	3	7
7949	2016-04-07 08:00:00	88.399	346	88.399	88.399	3	2016	4	7	14	3	8
7950	2016-04-07 09:00:00	93.204	346	93.204	93.204	3	2016	4	7	14	3	9
7951	2016-04-07 10:00:00	95.143	346	95.143	95.143	3	2016	4	7	14	3	10
7952	2016-04-07 11:00:00	86.888	346	86.888	86.888	3	2016	4	7	14	3	11
7953	2016-04-07 12:00:00	86.537	346	86.537	86.537	3	2016	4	7	14	3	12
7954	2016-04-07 13:00:00	88.245	346	88.245	88.245	3	2016	4	7	14	3	13
7955	2016-04-07 14:00:00	93.271	346	93.271	93.271	3	2016	4	7	14	3	14
7956	2016-04-07 15:00:00	81.313	346	81.313	81.313	3	2016	4	7	14	3	15
7957	2016-04-07 16:00:00	76.815	346	76.815	76.815	3	2016	4	7	14	3	16
7958	2016-04-07 17:00:00	77.459	346	77.459	77.459	3	2016	4	7	14	3	17
7959	2016-04-07 18:00:00	93.415	346	93.415	93.415	3	2016	4	7	14	3	18
7960	2016-04-07 19:00:00	87.522	346	87.522	87.522	3	2016	4	7	14	3	19
7961	2016-04-07 20:00:00	82.967	346	82.967	82.967	3	2016	4	7	14	3	20
7962	2016-04-07 21:00:00	77.861	346	77.861	77.861	3	2016	4	7	14	3	21
7963	2016-04-07 22:00:00	70.154	346	70.154	70.154	3	2016	4	7	14	3	22
7964	2016-04-07 23:00:00	57.15	346	57.15	57.15	3	2016	4	7	14	3	23
8013	2016-04-07 00:00:00	143.991	349	143.991	143.991	3	2016	4	7	14	3	0
8014	2016-04-07 01:00:00	121.792	349	121.792	121.792	3	2016	4	7	14	3	1
8015	2016-04-07 02:00:00	113.062	349	113.062	113.062	3	2016	4	7	14	3	2
8016	2016-04-07 03:00:00	111.706	349	111.706	111.706	3	2016	4	7	14	3	3
8017	2016-04-07 04:00:00	102.242	349	102.242	102.242	3	2016	4	7	14	3	4
8018	2016-04-07 05:00:00	105.189	349	105.189	105.189	3	2016	4	7	14	3	5
8019	2016-04-07 06:00:00	163.292	349	163.292	163.292	3	2016	4	7	14	3	6
8020	2016-04-07 07:00:00	379.961	349	379.961	379.961	3	2016	4	7	14	3	7
8021	2016-04-07 08:00:00	472.369	349	472.369	472.369	3	2016	4	7	14	3	8
8022	2016-04-07 09:00:00	513.077	349	513.077	513.077	3	2016	4	7	14	3	9
8023	2016-04-07 10:00:00	553.061	349	553.061	553.061	3	2016	4	7	14	3	10
8024	2016-04-07 11:00:00	545.82	349	545.82	545.82	3	2016	4	7	14	3	11
8025	2016-04-07 12:00:00	550.786	349	550.786	550.786	3	2016	4	7	14	3	12
8026	2016-04-07 13:00:00	550.558	349	550.558	550.558	3	2016	4	7	14	3	13
8027	2016-04-07 14:00:00	541.938	349	541.938	541.938	3	2016	4	7	14	3	14
8028	2016-04-07 15:00:00	534.916	349	534.916	534.916	3	2016	4	7	14	3	15
8029	2016-04-07 16:00:00	486.766	349	486.766	486.766	3	2016	4	7	14	3	16
8030	2016-04-07 17:00:00	336.281	349	336.281	336.281	3	2016	4	7	14	3	17
8031	2016-04-07 18:00:00	288.991	349	288.991	288.991	3	2016	4	7	14	3	18
8032	2016-04-07 19:00:00	255.606	349	255.606	255.606	3	2016	4	7	14	3	19
8033	2016-04-07 20:00:00	212.404	349	212.404	212.404	3	2016	4	7	14	3	20
8034	2016-04-07 21:00:00	208.21	349	208.21	208.21	3	2016	4	7	14	3	21
8035	2016-04-07 22:00:00	159.105	349	159.105	159.105	3	2016	4	7	14	3	22
8036	2016-04-07 23:00:00	130.187	349	130.187	130.187	3	2016	4	7	14	3	23
8541	2016-04-08 00:00:00	103.052	371	103.052	103.052	3	2016	4	8	14	4	0
8542	2016-04-08 01:00:00	103.15	371	103.15	103.15	3	2016	4	8	14	4	1
8543	2016-04-08 02:00:00	103.9	371	103.9	103.9	3	2016	4	8	14	4	2
8544	2016-04-08 03:00:00	107.285	371	107.285	107.285	3	2016	4	8	14	4	3
8545	2016-04-08 04:00:00	109.519	371	109.519	109.519	3	2016	4	8	14	4	4
8546	2016-04-08 05:00:00	135.927	371	135.927	135.927	3	2016	4	8	14	4	5
8547	2016-04-08 06:00:00	223.343	371	223.343	223.343	3	2016	4	8	14	4	6
8548	2016-04-08 07:00:00	341.833	371	341.833	341.833	3	2016	4	8	14	4	7
8549	2016-04-08 08:00:00	454.762	371	454.762	454.762	3	2016	4	8	14	4	8
8550	2016-04-08 09:00:00	536.717	371	536.717	536.717	3	2016	4	8	14	4	9
8551	2016-04-08 10:00:00	593.912	371	593.912	593.912	3	2016	4	8	14	4	10
8552	2016-04-08 11:00:00	629.115	371	629.115	629.115	3	2016	4	8	14	4	11
8553	2016-04-08 12:00:00	605.013	371	605.013	605.013	3	2016	4	8	14	4	12
8554	2016-04-08 13:00:00	619.397	371	619.397	619.397	3	2016	4	8	14	4	13
8555	2016-04-08 14:00:00	521.883	371	521.883	521.883	3	2016	4	8	14	4	14
8556	2016-04-08 15:00:00	521.224	371	521.224	521.224	3	2016	4	8	14	4	15
8557	2016-04-08 16:00:00	487.714	371	487.714	487.714	3	2016	4	8	14	4	16
8558	2016-04-08 17:00:00	433.011	371	433.011	433.011	3	2016	4	8	14	4	17
8559	2016-04-08 18:00:00	285.023	371	285.023	285.023	3	2016	4	8	14	4	18
8560	2016-04-08 19:00:00	252.321	371	252.321	252.321	3	2016	4	8	14	4	19
8561	2016-04-08 20:00:00	223.459	371	223.459	223.459	3	2016	4	8	14	4	20
8562	2016-04-08 21:00:00	206.919	371	206.919	206.919	3	2016	4	8	14	4	21
8563	2016-04-08 22:00:00	161.922	371	161.922	161.922	3	2016	4	8	14	4	22
8564	2016-04-08 23:00:00	137.432	371	137.432	137.432	3	2016	4	8	14	4	23
8613	2016-04-08 00:00:00	93.136	374	93.136	93.136	3	2016	4	8	14	4	0
8614	2016-04-08 01:00:00	112.771	374	112.771	112.771	3	2016	4	8	14	4	1
8615	2016-04-08 02:00:00	111.62	374	111.62	111.62	3	2016	4	8	14	4	2
8616	2016-04-08 03:00:00	104.744	374	104.744	104.744	3	2016	4	8	14	4	3
8617	2016-04-08 04:00:00	92.532	374	92.532	92.532	3	2016	4	8	14	4	4
8618	2016-04-08 05:00:00	96.664	374	96.664	96.664	3	2016	4	8	14	4	5
8619	2016-04-08 06:00:00	143.367	374	143.367	143.367	3	2016	4	8	14	4	6
8620	2016-04-08 07:00:00	123.245	374	123.245	123.245	3	2016	4	8	14	4	7
8621	2016-04-08 08:00:00	142.359	374	142.359	142.359	3	2016	4	8	14	4	8
8622	2016-04-08 09:00:00	180.144	374	180.144	180.144	3	2016	4	8	14	4	9
8623	2016-04-08 10:00:00	209.159	374	209.159	209.159	3	2016	4	8	14	4	10
8624	2016-04-08 11:00:00	250.362	374	250.362	250.362	3	2016	4	8	14	4	11
8625	2016-04-08 12:00:00	245.927	374	245.927	245.927	3	2016	4	8	14	4	12
8626	2016-04-08 13:00:00	239.348	374	239.348	239.348	3	2016	4	8	14	4	13
8627	2016-04-08 14:00:00	232.785	374	232.785	232.785	3	2016	4	8	14	4	14
8628	2016-04-08 15:00:00	197.119	374	197.119	197.119	3	2016	4	8	14	4	15
8629	2016-04-08 16:00:00	153.476	374	153.476	153.476	3	2016	4	8	14	4	16
8630	2016-04-08 17:00:00	118.405	374	118.405	118.405	3	2016	4	8	14	4	17
8631	2016-04-08 18:00:00	102.944	374	102.944	102.944	3	2016	4	8	14	4	18
8632	2016-04-08 19:00:00	90.611	374	90.611	90.611	3	2016	4	8	14	4	19
8633	2016-04-08 20:00:00	76.788	374	76.788	76.788	3	2016	4	8	14	4	20
8634	2016-04-08 21:00:00	61.748	374	61.748	61.748	3	2016	4	8	14	4	21
8635	2016-04-08 22:00:00	57.434	374	57.434	57.434	3	2016	4	8	14	4	22
8636	2016-04-08 23:00:00	57.398	374	57.398	57.398	3	2016	4	8	14	4	23
8637	2016-04-08 00:00:00	22.126	375	22.126	22.126	3	2016	4	8	14	4	0
8638	2016-04-08 01:00:00	19.4	375	19.4	19.4	3	2016	4	8	14	4	1
8639	2016-04-08 02:00:00	16.99	375	16.99	16.99	3	2016	4	8	14	4	2
8640	2016-04-08 03:00:00	15.601	375	15.601	15.601	3	2016	4	8	14	4	3
8641	2016-04-08 04:00:00	14.877	375	14.877	14.877	3	2016	4	8	14	4	4
8642	2016-04-08 05:00:00	14.863	375	14.863	14.863	3	2016	4	8	14	4	5
8643	2016-04-08 06:00:00	19.025	375	19.025	19.025	3	2016	4	8	14	4	6
8644	2016-04-08 07:00:00	44.022	375	44.022	44.022	3	2016	4	8	14	4	7
8645	2016-04-08 08:00:00	35.923	375	35.923	35.923	3	2016	4	8	14	4	8
8646	2016-04-08 09:00:00	37.746	375	37.746	37.746	3	2016	4	8	14	4	9
8647	2016-04-08 10:00:00	41.233	375	41.233	41.233	3	2016	4	8	14	4	10
8648	2016-04-08 11:00:00	48.86	375	48.86	48.86	3	2016	4	8	14	4	11
8649	2016-04-08 12:00:00	59.251	375	59.251	59.251	3	2016	4	8	14	4	12
8650	2016-04-08 13:00:00	63.629	375	63.629	63.629	3	2016	4	8	14	4	13
8651	2016-04-08 14:00:00	62.558	375	62.558	62.558	3	2016	4	8	14	4	14
8652	2016-04-08 15:00:00	63.239	375	63.239	63.239	3	2016	4	8	14	4	15
8653	2016-04-08 16:00:00	67.918	375	67.918	67.918	3	2016	4	8	14	4	16
8654	2016-04-08 17:00:00	67.243	375	67.243	67.243	3	2016	4	8	14	4	17
8655	2016-04-08 18:00:00	57.92	375	57.92	57.92	3	2016	4	8	14	4	18
8656	2016-04-08 19:00:00	44.627	375	44.627	44.627	3	2016	4	8	14	4	19
8657	2016-04-08 20:00:00	36.712	375	36.712	36.712	3	2016	4	8	14	4	20
8658	2016-04-08 21:00:00	29.988	375	29.988	29.988	3	2016	4	8	14	4	21
8659	2016-04-08 22:00:00	25.953	375	25.953	25.953	3	2016	4	8	14	4	22
8660	2016-04-08 23:00:00	24.23	375	24.23	24.23	3	2016	4	8	14	4	23
8685	2016-04-08 00:00:00	44.135	377	44.135	44.135	3	2016	4	8	14	4	0
8686	2016-04-08 01:00:00	43.967	377	43.967	43.967	3	2016	4	8	14	4	1
8687	2016-04-08 02:00:00	44.597	377	44.597	44.597	3	2016	4	8	14	4	2
8688	2016-04-08 03:00:00	46.819	377	46.819	46.819	3	2016	4	8	14	4	3
8689	2016-04-08 04:00:00	48.717	377	48.717	48.717	3	2016	4	8	14	4	4
8690	2016-04-08 05:00:00	61.356	377	61.356	61.356	3	2016	4	8	14	4	5
8691	2016-04-08 06:00:00	85.461	377	85.461	85.461	3	2016	4	8	14	4	6
8692	2016-04-08 07:00:00	89.526	377	89.526	89.526	3	2016	4	8	14	4	7
8693	2016-04-08 08:00:00	89.025	377	89.025	89.025	3	2016	4	8	14	4	8
8694	2016-04-08 09:00:00	93.484	377	93.484	93.484	3	2016	4	8	14	4	9
8695	2016-04-08 10:00:00	95.746	377	95.746	95.746	3	2016	4	8	14	4	10
8696	2016-04-08 11:00:00	86.856	377	86.856	86.856	3	2016	4	8	14	4	11
8697	2016-04-08 12:00:00	87.519	377	87.519	87.519	3	2016	4	8	14	4	12
8698	2016-04-08 13:00:00	87.986	377	87.986	87.986	3	2016	4	8	14	4	13
8699	2016-04-08 14:00:00	93.66	377	93.66	93.66	3	2016	4	8	14	4	14
8700	2016-04-08 15:00:00	81.538	377	81.538	81.538	3	2016	4	8	14	4	15
8701	2016-04-08 16:00:00	76.343	377	76.343	76.343	3	2016	4	8	14	4	16
8702	2016-04-08 17:00:00	76.95	377	76.95	76.95	3	2016	4	8	14	4	17
8703	2016-04-08 18:00:00	94.233	377	94.233	94.233	3	2016	4	8	14	4	18
8704	2016-04-08 19:00:00	87.788	377	87.788	87.788	3	2016	4	8	14	4	19
8705	2016-04-08 20:00:00	83.711	377	83.711	83.711	3	2016	4	8	14	4	20
8706	2016-04-08 21:00:00	78.257	377	78.257	78.257	3	2016	4	8	14	4	21
8707	2016-04-08 22:00:00	70.896	377	70.896	70.896	3	2016	4	8	14	4	22
8708	2016-04-08 23:00:00	56.473	377	56.473	56.473	3	2016	4	8	14	4	23
8757	2016-04-09 00:00:00	103.838	380	103.838	103.838	3	2016	4	9	14	5	0
8758	2016-04-09 01:00:00	102.237	380	102.237	102.237	3	2016	4	9	14	5	1
8759	2016-04-09 02:00:00	104.258	380	104.258	104.258	3	2016	4	9	14	5	2
8760	2016-04-09 03:00:00	107.922	380	107.922	107.922	3	2016	4	9	14	5	3
8761	2016-04-09 04:00:00	109.603	380	109.603	109.603	3	2016	4	9	14	5	4
8762	2016-04-09 05:00:00	135.684	380	135.684	135.684	3	2016	4	9	14	5	5
8763	2016-04-09 06:00:00	221.884	380	221.884	221.884	3	2016	4	9	14	5	6
8764	2016-04-09 07:00:00	342.715	380	342.715	342.715	3	2016	4	9	14	5	7
8765	2016-04-09 08:00:00	455.941	380	455.941	455.941	3	2016	4	9	14	5	8
8766	2016-04-09 09:00:00	539.147	380	539.147	539.147	3	2016	4	9	14	5	9
8767	2016-04-09 10:00:00	593.568	380	593.568	593.568	3	2016	4	9	14	5	10
8768	2016-04-09 11:00:00	630.856	380	630.856	630.856	3	2016	4	9	14	5	11
8769	2016-04-09 12:00:00	606.536	380	606.536	606.536	3	2016	4	9	14	5	12
8770	2016-04-09 13:00:00	617.004	380	617.004	617.004	3	2016	4	9	14	5	13
8771	2016-04-09 14:00:00	525.931	380	525.931	525.931	3	2016	4	9	14	5	14
8772	2016-04-09 15:00:00	520.995	380	520.995	520.995	3	2016	4	9	14	5	15
8773	2016-04-09 16:00:00	487.315	380	487.315	487.315	3	2016	4	9	14	5	16
8774	2016-04-09 17:00:00	434.044	380	434.044	434.044	3	2016	4	9	14	5	17
8775	2016-04-09 18:00:00	286.847	380	286.847	286.847	3	2016	4	9	14	5	18
8776	2016-04-09 19:00:00	253.103	380	253.103	253.103	3	2016	4	9	14	5	19
8777	2016-04-09 20:00:00	225.77	380	225.77	225.77	3	2016	4	9	14	5	20
8778	2016-04-09 21:00:00	209.853	380	209.853	209.853	3	2016	4	9	14	5	21
8779	2016-04-09 22:00:00	163.066	380	163.066	163.066	3	2016	4	9	14	5	22
8780	2016-04-09 23:00:00	138.788	380	138.788	138.788	3	2016	4	9	14	5	23
8829	2016-04-10 00:00:00	118.367	383	118.367	118.367	3	2016	4	10	14	6	0
8830	2016-04-10 01:00:00	103.261	383	103.261	103.261	3	2016	4	10	14	6	1
8831	2016-04-10 02:00:00	106.113	383	106.113	106.113	3	2016	4	10	14	6	2
8832	2016-04-10 03:00:00	107.545	383	107.545	107.545	3	2016	4	10	14	6	3
8833	2016-04-10 04:00:00	107.177	383	107.177	107.177	3	2016	4	10	14	6	4
8834	2016-04-10 05:00:00	107.85	383	107.85	107.85	3	2016	4	10	14	6	5
8835	2016-04-10 06:00:00	106.86	383	106.86	106.86	3	2016	4	10	14	6	6
8836	2016-04-10 07:00:00	115.569	383	115.569	115.569	3	2016	4	10	14	6	7
8837	2016-04-10 08:00:00	107.307	383	107.307	107.307	3	2016	4	10	14	6	8
8838	2016-04-10 09:00:00	114.259	383	114.259	114.259	3	2016	4	10	14	6	9
8839	2016-04-10 10:00:00	107.434	383	107.434	107.434	3	2016	4	10	14	6	10
8840	2016-04-10 11:00:00	104.927	383	104.927	104.927	3	2016	4	10	14	6	11
8841	2016-04-10 12:00:00	102.593	383	102.593	102.593	3	2016	4	10	14	6	12
8842	2016-04-10 13:00:00	97.85	383	97.85	97.85	3	2016	4	10	14	6	13
8843	2016-04-10 14:00:00	98.482	383	98.482	98.482	3	2016	4	10	14	6	14
8844	2016-04-10 15:00:00	97.889	383	97.889	97.889	3	2016	4	10	14	6	15
8845	2016-04-10 16:00:00	98.247	383	98.247	98.247	3	2016	4	10	14	6	16
8846	2016-04-10 17:00:00	100.66	383	100.66	100.66	3	2016	4	10	14	6	17
8847	2016-04-10 18:00:00	109.431	383	109.431	109.431	3	2016	4	10	14	6	18
8848	2016-04-10 19:00:00	116.197	383	116.197	116.197	3	2016	4	10	14	6	19
8849	2016-04-10 20:00:00	120.887	383	120.887	120.887	3	2016	4	10	14	6	20
8850	2016-04-10 21:00:00	122.407	383	122.407	122.407	3	2016	4	10	14	6	21
8851	2016-04-10 22:00:00	118.614	383	118.614	118.614	3	2016	4	10	14	6	22
8852	2016-04-10 23:00:00	107.31	383	107.31	107.31	3	2016	4	10	14	6	23
8901	2016-04-10 00:00:00	53.238	386	53.238	53.238	3	2016	4	10	14	6	0
8902	2016-04-10 01:00:00	49.674	386	49.674	49.674	3	2016	4	10	14	6	1
8903	2016-04-10 02:00:00	48.99	386	48.99	48.99	3	2016	4	10	14	6	2
8904	2016-04-10 03:00:00	52.927	386	52.927	52.927	3	2016	4	10	14	6	3
8905	2016-04-10 04:00:00	50.142	386	50.142	50.142	3	2016	4	10	14	6	4
8906	2016-04-10 05:00:00	48.724	386	48.724	48.724	3	2016	4	10	14	6	5
8907	2016-04-10 06:00:00	48.834	386	48.834	48.834	3	2016	4	10	14	6	6
8908	2016-04-10 07:00:00	48.653	386	48.653	48.653	3	2016	4	10	14	6	7
8909	2016-04-10 08:00:00	50.287	386	50.287	50.287	3	2016	4	10	14	6	8
8910	2016-04-10 09:00:00	48.32	386	48.32	48.32	3	2016	4	10	14	6	9
8911	2016-04-10 10:00:00	50.719	386	50.719	50.719	3	2016	4	10	14	6	10
8912	2016-04-10 11:00:00	53.886	386	53.886	53.886	3	2016	4	10	14	6	11
8913	2016-04-10 12:00:00	55.77	386	55.77	55.77	3	2016	4	10	14	6	12
8914	2016-04-10 13:00:00	53.977	386	53.977	53.977	3	2016	4	10	14	6	13
8915	2016-04-10 14:00:00	50.017	386	50.017	50.017	3	2016	4	10	14	6	14
8916	2016-04-10 15:00:00	47.242	386	47.242	47.242	3	2016	4	10	14	6	15
8917	2016-04-10 16:00:00	46.278	386	46.278	46.278	3	2016	4	10	14	6	16
8918	2016-04-10 17:00:00	47.147	386	47.147	47.147	3	2016	4	10	14	6	17
8919	2016-04-10 18:00:00	46.702	386	46.702	46.702	3	2016	4	10	14	6	18
8920	2016-04-10 19:00:00	46.742	386	46.742	46.742	3	2016	4	10	14	6	19
8921	2016-04-10 20:00:00	46.331	386	46.331	46.331	3	2016	4	10	14	6	20
8922	2016-04-10 21:00:00	48.034	386	48.034	48.034	3	2016	4	10	14	6	21
8923	2016-04-10 22:00:00	48.768	386	48.768	48.768	3	2016	4	10	14	6	22
8924	2016-04-10 23:00:00	49.123	386	49.123	49.123	3	2016	4	10	14	6	23
8925	2016-04-10 00:00:00	15.928	387	15.928	15.928	3	2016	4	10	14	6	0
8926	2016-04-10 01:00:00	16.389	387	16.389	16.389	3	2016	4	10	14	6	1
8927	2016-04-10 02:00:00	14.962	387	14.962	14.962	3	2016	4	10	14	6	2
8928	2016-04-10 03:00:00	15.276	387	15.276	15.276	3	2016	4	10	14	6	3
8929	2016-04-10 04:00:00	14.617	387	14.617	14.617	3	2016	4	10	14	6	4
8930	2016-04-10 05:00:00	14.515	387	14.515	14.515	3	2016	4	10	14	6	5
8931	2016-04-10 06:00:00	13.919	387	13.919	13.919	3	2016	4	10	14	6	6
8932	2016-04-10 07:00:00	13.96	387	13.96	13.96	3	2016	4	10	14	6	7
8933	2016-04-10 08:00:00	14.201	387	14.201	14.201	3	2016	4	10	14	6	8
8934	2016-04-10 09:00:00	15.693	387	15.693	15.693	3	2016	4	10	14	6	9
8935	2016-04-10 10:00:00	15.356	387	15.356	15.356	3	2016	4	10	14	6	10
8936	2016-04-10 11:00:00	14.412	387	14.412	14.412	3	2016	4	10	14	6	11
8937	2016-04-10 12:00:00	13.369	387	13.369	13.369	3	2016	4	10	14	6	12
8938	2016-04-10 13:00:00	12.959	387	12.959	12.959	3	2016	4	10	14	6	13
8939	2016-04-10 14:00:00	12.772	387	12.772	12.772	3	2016	4	10	14	6	14
8940	2016-04-10 15:00:00	12.907	387	12.907	12.907	3	2016	4	10	14	6	15
8941	2016-04-10 16:00:00	13.523	387	13.523	13.523	3	2016	4	10	14	6	16
8942	2016-04-10 17:00:00	13.739	387	13.739	13.739	3	2016	4	10	14	6	17
8943	2016-04-10 18:00:00	15.147	387	15.147	15.147	3	2016	4	10	14	6	18
8944	2016-04-10 19:00:00	14.756	387	14.756	14.756	3	2016	4	10	14	6	19
8945	2016-04-10 20:00:00	12.725	387	12.725	12.725	3	2016	4	10	14	6	20
8946	2016-04-10 21:00:00	13.999	387	13.999	13.999	3	2016	4	10	14	6	21
8947	2016-04-10 22:00:00	14.135	387	14.135	14.135	3	2016	4	10	14	6	22
8948	2016-04-10 23:00:00	15.227	387	15.227	15.227	3	2016	4	10	14	6	23
8973	2016-04-10 00:00:00	46.056	389	46.056	46.056	3	2016	4	10	14	6	0
8974	2016-04-10 01:00:00	47.178	389	47.178	47.178	3	2016	4	10	14	6	1
8975	2016-04-10 02:00:00	47.189	389	47.189	47.189	3	2016	4	10	14	6	2
8976	2016-04-10 03:00:00	44.137	389	44.137	44.137	3	2016	4	10	14	6	3
8977	2016-04-10 04:00:00	44.837	389	44.837	44.837	3	2016	4	10	14	6	4
8978	2016-04-10 05:00:00	54.099	389	54.099	54.099	3	2016	4	10	14	6	5
8979	2016-04-10 06:00:00	68.998	389	68.998	68.998	3	2016	4	10	14	6	6
8980	2016-04-10 07:00:00	73.854	389	73.854	73.854	3	2016	4	10	14	6	7
8981	2016-04-10 08:00:00	76.628	389	76.628	76.628	3	2016	4	10	14	6	8
8982	2016-04-10 09:00:00	79.87	389	79.87	79.87	3	2016	4	10	14	6	9
8983	2016-04-10 10:00:00	78.198	389	78.198	78.198	3	2016	4	10	14	6	10
8984	2016-04-10 11:00:00	69.815	389	69.815	69.815	3	2016	4	10	14	6	11
8985	2016-04-10 12:00:00	72.028	389	72.028	72.028	3	2016	4	10	14	6	12
8986	2016-04-10 13:00:00	66.115	389	66.115	66.115	3	2016	4	10	14	6	13
8987	2016-04-10 14:00:00	62.65	389	62.65	62.65	3	2016	4	10	14	6	14
8988	2016-04-10 15:00:00	63.042	389	63.042	63.042	3	2016	4	10	14	6	15
8989	2016-04-10 16:00:00	64.985	389	64.985	64.985	3	2016	4	10	14	6	16
8990	2016-04-10 17:00:00	70.584	389	70.584	70.584	3	2016	4	10	14	6	17
8991	2016-04-10 18:00:00	93.647	389	93.647	93.647	3	2016	4	10	14	6	18
8992	2016-04-10 19:00:00	82.074	389	82.074	82.074	3	2016	4	10	14	6	19
8993	2016-04-10 20:00:00	70.626	389	70.626	70.626	3	2016	4	10	14	6	20
8994	2016-04-10 21:00:00	73.841	389	73.841	73.841	3	2016	4	10	14	6	21
8995	2016-04-10 22:00:00	61.058	389	61.058	61.058	3	2016	4	10	14	6	22
8996	2016-04-10 23:00:00	51.159	389	51.159	51.159	3	2016	4	10	14	6	23
9045	2016-04-11 00:00:00	118.256	392	118.256	118.256	3	2016	4	11	15	0	0
9046	2016-04-11 01:00:00	101.283	392	101.283	101.283	3	2016	4	11	15	0	1
9047	2016-04-11 02:00:00	106.853	392	106.853	106.853	3	2016	4	11	15	0	2
9048	2016-04-11 03:00:00	107.404	392	107.404	107.404	3	2016	4	11	15	0	3
9049	2016-04-11 04:00:00	107.089	392	107.089	107.089	3	2016	4	11	15	0	4
9050	2016-04-11 05:00:00	107.932	392	107.932	107.932	3	2016	4	11	15	0	5
9051	2016-04-11 06:00:00	107.05	392	107.05	107.05	3	2016	4	11	15	0	6
9052	2016-04-11 07:00:00	116.812	392	116.812	116.812	3	2016	4	11	15	0	7
9053	2016-04-11 08:00:00	107.329	392	107.329	107.329	3	2016	4	11	15	0	8
9054	2016-04-11 09:00:00	114.931	392	114.931	114.931	3	2016	4	11	15	0	9
9055	2016-04-11 10:00:00	107.224	392	107.224	107.224	3	2016	4	11	15	0	10
9056	2016-04-11 11:00:00	104.672	392	104.672	104.672	3	2016	4	11	15	0	11
9057	2016-04-11 12:00:00	101.733	392	101.733	101.733	3	2016	4	11	15	0	12
9058	2016-04-11 13:00:00	98.319	392	98.319	98.319	3	2016	4	11	15	0	13
9059	2016-04-11 14:00:00	98.516	392	98.516	98.516	3	2016	4	11	15	0	14
9060	2016-04-11 15:00:00	97.87	392	97.87	97.87	3	2016	4	11	15	0	15
9061	2016-04-11 16:00:00	98.056	392	98.056	98.056	3	2016	4	11	15	0	16
9062	2016-04-11 17:00:00	99.457	392	99.457	99.457	3	2016	4	11	15	0	17
9063	2016-04-11 18:00:00	108.738	392	108.738	108.738	3	2016	4	11	15	0	18
9064	2016-04-11 19:00:00	116.586	392	116.586	116.586	3	2016	4	11	15	0	19
9065	2016-04-11 20:00:00	121.866	392	121.866	121.866	3	2016	4	11	15	0	20
9066	2016-04-11 21:00:00	121.398	392	121.398	121.398	3	2016	4	11	15	0	21
9067	2016-04-11 22:00:00	118.455	392	118.455	118.455	3	2016	4	11	15	0	22
9068	2016-04-11 23:00:00	107.278	392	107.278	107.278	3	2016	4	11	15	0	23
9117	2016-04-11 00:00:00	52.531	395	52.531	52.531	3	2016	4	11	15	0	0
9118	2016-04-11 01:00:00	50.263	395	50.263	50.263	3	2016	4	11	15	0	1
9119	2016-04-11 02:00:00	48.755	395	48.755	48.755	3	2016	4	11	15	0	2
9120	2016-04-11 03:00:00	49.651	395	49.651	49.651	3	2016	4	11	15	0	3
9121	2016-04-11 04:00:00	50.238	395	50.238	50.238	3	2016	4	11	15	0	4
9122	2016-04-11 05:00:00	50.478	395	50.478	50.478	3	2016	4	11	15	0	5
9123	2016-04-11 06:00:00	50.697	395	50.697	50.697	3	2016	4	11	15	0	6
9124	2016-04-11 07:00:00	49.205	395	49.205	49.205	3	2016	4	11	15	0	7
9125	2016-04-11 08:00:00	53.166	395	53.166	53.166	3	2016	4	11	15	0	8
9126	2016-04-11 09:00:00	52.212	395	52.212	52.212	3	2016	4	11	15	0	9
9127	2016-04-11 10:00:00	53.133	395	53.133	53.133	3	2016	4	11	15	0	10
9128	2016-04-11 11:00:00	56.496	395	56.496	56.496	3	2016	4	11	15	0	11
9129	2016-04-11 12:00:00	58.554	395	58.554	58.554	3	2016	4	11	15	0	12
9130	2016-04-11 13:00:00	59.755	395	59.755	59.755	3	2016	4	11	15	0	13
9131	2016-04-11 14:00:00	59.867	395	59.867	59.867	3	2016	4	11	15	0	14
9132	2016-04-11 15:00:00	51.78	395	51.78	51.78	3	2016	4	11	15	0	15
9133	2016-04-11 16:00:00	52.184	395	52.184	52.184	3	2016	4	11	15	0	16
9134	2016-04-11 17:00:00	54.907	395	54.907	54.907	3	2016	4	11	15	0	17
9135	2016-04-11 18:00:00	64.123	395	64.123	64.123	3	2016	4	11	15	0	18
9136	2016-04-11 19:00:00	59.102	395	59.102	59.102	3	2016	4	11	15	0	19
9137	2016-04-11 20:00:00	57.437	395	57.437	57.437	3	2016	4	11	15	0	20
9138	2016-04-11 21:00:00	55.273	395	55.273	55.273	3	2016	4	11	15	0	21
9139	2016-04-11 22:00:00	52.947	395	52.947	52.947	3	2016	4	11	15	0	22
9140	2016-04-11 23:00:00	50.698	395	50.698	50.698	3	2016	4	11	15	0	23
